stars,review_count,GoodForKids,Alcohol,BusinessAcceptsCreditCards,WiFi,BikeParking,ByAppointmentOnly,WheelechairAccessible,OutdoorSeating,RestaurantsReservations,DogsAllowed,Caters
2,87,TRUE,'none',TRUE,'free',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
4.5,5,FALSE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),FALSE,(Missing),(Missing)
3.5,107,TRUE,(Missing),TRUE,(Missing),TRUE,TRUE,TRUE,(Missing),(Missing),(Missing),(Missing)
4.5,35,FALSE,(Missing),TRUE,'no',FALSE,(Missing),(Missing),FALSE,TRUE,(Missing),FALSE
4,987,TRUE,'full_bar',TRUE,'no',TRUE,(Missing),(Missing),TRUE,TRUE,FALSE,FALSE
1.5,3,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4.5,541,TRUE,'none',TRUE,'free',TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
3.5,7,TRUE,'none',TRUE,(Missing),(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
3.5,8,FALSE,'none',FALSE,(Missing),(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
2,21,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
5,4,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
2,27,TRUE,'none',TRUE,'no',FALSE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
5,16,(Missing),(Missing),FALSE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4.5,85,TRUE,'full_bar',TRUE,'free',TRUE,(Missing),TRUE,TRUE,TRUE,(Missing),TRUE
4.5,328,TRUE,'beer_and_wine',TRUE,'free',TRUE,(Missing),TRUE,FALSE,TRUE,FALSE,TRUE
4,105,(Missing),(Missing),TRUE,'free',FALSE,(Missing),(Missing),TRUE,(Missing),(Missing),FALSE
4.5,103,TRUE,(Missing),TRUE,'free',(Missing),FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3,138,TRUE,'none',TRUE,'free',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
4,5,TRUE,'none',FALSE,'no',(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
2.5,78,TRUE,'full_bar',TRUE,'paid',FALSE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
3,89,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,FALSE,TRUE
3,16,TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),FALSE,(Missing),(Missing)
5,81,(Missing),(Missing),TRUE,'no',(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
3.5,685,FALSE,'full_bar',TRUE,'free',FALSE,FALSE,(Missing),FALSE,TRUE,FALSE,FALSE
3.5,237,TRUE,'full_bar',TRUE,'free',FALSE,(Missing),(Missing),FALSE,TRUE,FALSE,FALSE
3.5,209,TRUE,'none',TRUE,'free',TRUE,(Missing),(Missing),FALSE,FALSE,FALSE,FALSE
4,14,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4,94,FALSE,'full_bar',TRUE,'no',FALSE,(Missing),(Missing),FALSE,TRUE,(Missing),FALSE
4.5,258,TRUE,'none',TRUE,'no',TRUE,(Missing),TRUE,FALSE,FALSE,(Missing),TRUE
3,88,TRUE,'beer_and_wine',TRUE,'free',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
2.5,36,TRUE,'full_bar',TRUE,'free',FALSE,(Missing),(Missing),TRUE,FALSE,(Missing),TRUE
4.5,7,TRUE,'full_bar',TRUE,'free',TRUE,(Missing),TRUE,TRUE,FALSE,(Missing),TRUE
3.5,13,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
2,5,TRUE,'none',TRUE,'no',(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
3.5,4,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4.5,139,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),TRUE
5,15,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
1.5,11,FALSE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),FALSE,(Missing),(Missing)
3,51,(Missing),(Missing),TRUE,'free',(Missing),(Missing),TRUE,TRUE,(Missing),TRUE,FALSE
4,74,FALSE,'full_bar',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
2.5,35,TRUE,'none',TRUE,'free',TRUE,(Missing),TRUE,FALSE,FALSE,TRUE,FALSE
3.5,7,TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
1.5,58,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),FALSE,(Missing),(Missing)
3.5,110,TRUE,'beer_and_wine',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
4,768,TRUE,'beer_and_wine',TRUE,'free',TRUE,(Missing),(Missing),FALSE,TRUE,(Missing),TRUE
3.5,9,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),TRUE,FALSE,(Missing),TRUE
3,4,TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
2.5,11,TRUE,'none',TRUE,(Missing),(Missing),(Missing),(Missing),FALSE,(Missing),(Missing),(Missing)
4.5,43,(Missing),'beer_and_wine',TRUE,'free',TRUE,(Missing),TRUE,TRUE,(Missing),TRUE,TRUE
4,366,TRUE,'none',TRUE,'free',TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
4,46,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
3.5,135,FALSE,'full_bar',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
2.5,83,(Missing),(Missing),TRUE,'free',FALSE,TRUE,(Missing),TRUE,(Missing),(Missing),FALSE
3,65,TRUE,'none',TRUE,'free',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
2.5,16,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
2.5,21,(Missing),(Missing),TRUE,'no',TRUE,(Missing),TRUE,FALSE,(Missing),(Missing),FALSE
2.5,7,TRUE,'none',TRUE,(Missing),FALSE,(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
2,8,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
3.5,7,TRUE,'none',TRUE,'no',FALSE,(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
4.5,161,TRUE,'full_bar',TRUE,'free',TRUE,(Missing),TRUE,FALSE,TRUE,FALSE,TRUE
5,5,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4,397,TRUE,'full_bar',TRUE,'free',TRUE,(Missing),TRUE,TRUE,TRUE,TRUE,TRUE
4.5,86,TRUE,'none',TRUE,'free',FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
3,7,(Missing),(Missing),TRUE,(Missing),FALSE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
5,22,(Missing),'none',TRUE,'free',TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
3,187,TRUE,(Missing),TRUE,(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),FALSE,(Missing)
3,11,FALSE,'beer_and_wine',TRUE,(Missing),(Missing),(Missing),(Missing),FALSE,(Missing),(Missing),(Missing)
4.5,17,TRUE,'none',TRUE,(Missing),(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
3.5,127,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,FALSE,TRUE
1.5,3,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing)
3.5,200,TRUE,'full_bar',TRUE,'no',TRUE,(Missing),(Missing),FALSE,TRUE,(Missing),TRUE
1,4,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4.5,46,TRUE,'none',TRUE,'free',TRUE,(Missing),TRUE,FALSE,FALSE,FALSE,TRUE
2,9,TRUE,(Missing),(Missing),'no',(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
3.5,416,TRUE,(Missing),TRUE,'free',TRUE,(Missing),(Missing),TRUE,(Missing),FALSE,FALSE
3.5,48,TRUE,'beer_and_wine',TRUE,'no',(Missing),(Missing),(Missing),FALSE,TRUE,(Missing),(Missing)
4,126,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),TRUE,FALSE,FALSE,TRUE
3,1051,TRUE,'beer_and_wine',TRUE,'free',FALSE,(Missing),(Missing),FALSE,FALSE,FALSE,FALSE
2,73,TRUE,'none',TRUE,'no',FALSE,(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
3.5,7,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4.5,99,TRUE,'none',TRUE,'free',(Missing),(Missing),TRUE,TRUE,TRUE,(Missing),TRUE
3.5,554,TRUE,'full_bar',TRUE,'free',TRUE,(Missing),TRUE,FALSE,TRUE,FALSE,TRUE
2,460,FALSE,'none',TRUE,'no',TRUE,(Missing),FALSE,TRUE,FALSE,(Missing),TRUE
3,294,TRUE,'beer_and_wine',TRUE,'free',TRUE,(Missing),(Missing),TRUE,TRUE,FALSE,TRUE
2.5,153,FALSE,'full_bar',TRUE,'free',FALSE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
3.5,528,TRUE,'beer_and_wine',TRUE,'no',TRUE,(Missing),(Missing),FALSE,TRUE,FALSE,FALSE
3.5,77,FALSE,'full_bar',TRUE,'free',TRUE,(Missing),TRUE,FALSE,FALSE,FALSE,TRUE
3,109,TRUE,'beer_and_wine',TRUE,'free',FALSE,(Missing),TRUE,FALSE,FALSE,FALSE,FALSE
3.5,6,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing)
4,77,TRUE,'none',TRUE,'no',FALSE,(Missing),TRUE,TRUE,FALSE,(Missing),TRUE
2.5,3,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),FALSE,(Missing),(Missing)
4.5,172,TRUE,'none',TRUE,'no',(Missing),(Missing),TRUE,FALSE,FALSE,FALSE,(Missing)
3,4,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
2.5,21,TRUE,'full_bar',TRUE,'paid',(Missing),(Missing),(Missing),FALSE,TRUE,(Missing),FALSE
2.5,3,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4,77,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),FALSE
4,18,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing)
3.5,281,TRUE,'full_bar',TRUE,'free',TRUE,(Missing),TRUE,TRUE,TRUE,(Missing),FALSE
4,17,TRUE,'none',TRUE,(Missing),(Missing),(Missing),(Missing),TRUE,FALSE,(Missing),FALSE
3.5,389,TRUE,'beer_and_wine',TRUE,'free',TRUE,(Missing),(Missing),FALSE,TRUE,(Missing),TRUE
4,100,(Missing),(Missing),TRUE,'free',FALSE,(Missing),TRUE,FALSE,(Missing),FALSE,TRUE
4.5,5,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4.5,168,TRUE,'full_bar',TRUE,'free',(Missing),(Missing),(Missing),TRUE,TRUE,TRUE,FALSE
2.5,7,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),FALSE
4,360,TRUE,'none',TRUE,'free',TRUE,FALSE,(Missing),TRUE,FALSE,TRUE,FALSE
3,41,TRUE,'full_bar',TRUE,'no',(Missing),(Missing),(Missing),FALSE,TRUE,(Missing),FALSE
2,19,TRUE,'none',TRUE,'free',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
4.5,23,TRUE,'full_bar',TRUE,(Missing),(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
4,12,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4,178,FALSE,'full_bar',TRUE,'free',(Missing),(Missing),TRUE,FALSE,TRUE,FALSE,FALSE
3,39,TRUE,'beer_and_wine',TRUE,'no',TRUE,(Missing),TRUE,FALSE,FALSE,(Missing),FALSE
2.5,269,TRUE,'none',TRUE,'free',TRUE,(Missing),(Missing),TRUE,FALSE,FALSE,FALSE
2.5,8,TRUE,(Missing),TRUE,(Missing),FALSE,(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
2.5,42,TRUE,'none',TRUE,'no',FALSE,(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
4.5,152,TRUE,'none',TRUE,'free',TRUE,(Missing),TRUE,FALSE,FALSE,FALSE,TRUE
4,50,FALSE,'full_bar',TRUE,'no',FALSE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
1.5,125,TRUE,'none',TRUE,'no',FALSE,(Missing),(Missing),FALSE,FALSE,FALSE,FALSE
3,34,TRUE,'full_bar',TRUE,(Missing),(Missing),(Missing),(Missing),FALSE,TRUE,(Missing),(Missing)
4.5,14,FALSE,'full_bar',TRUE,'free',TRUE,(Missing),TRUE,TRUE,TRUE,(Missing),TRUE
3.5,178,TRUE,'full_bar',TRUE,'no',TRUE,(Missing),(Missing),TRUE,FALSE,(Missing),TRUE
3,26,TRUE,(Missing),TRUE,'no',TRUE,(Missing),(Missing),(Missing),FALSE,(Missing),(Missing)
4,148,TRUE,'beer_and_wine',TRUE,'free',TRUE,(Missing),(Missing),FALSE,TRUE,(Missing),FALSE
3.5,10,FALSE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
3.5,39,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),TRUE
4.5,175,FALSE,'full_bar',TRUE,'free',TRUE,FALSE,TRUE,TRUE,TRUE,(Missing),FALSE
3,45,TRUE,'none',TRUE,'no',(Missing),(Missing),(Missing),FALSE,TRUE,(Missing),FALSE
4,105,FALSE,'full_bar',TRUE,'no',(Missing),(Missing),(Missing),FALSE,TRUE,(Missing),FALSE
3,70,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
4.5,200,TRUE,'none',TRUE,'no',TRUE,(Missing),TRUE,FALSE,TRUE,FALSE,FALSE
2,25,TRUE,'none',TRUE,'no',FALSE,(Missing),(Missing),TRUE,FALSE,(Missing),FALSE
3.5,832,TRUE,'beer_and_wine',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
3,12,TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
3,5,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
5,49,TRUE,(Missing),TRUE,(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),FALSE,FALSE
3,92,(Missing),(Missing),TRUE,'free',TRUE,(Missing),(Missing),TRUE,(Missing),(Missing),FALSE
3.5,6,(Missing),(Missing),TRUE,(Missing),FALSE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
1.5,5,TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),FALSE,(Missing),(Missing)
4,23,TRUE,'beer_and_wine',TRUE,'free',TRUE,(Missing),(Missing),FALSE,TRUE,(Missing),TRUE
4.5,69,(Missing),'full_bar',TRUE,'free',TRUE,(Missing),TRUE,FALSE,TRUE,FALSE,TRUE
5,17,(Missing),'none',FALSE,'no',(Missing),(Missing),TRUE,TRUE,FALSE,TRUE,TRUE
2,3,TRUE,(Missing),(Missing),'no',(Missing),(Missing),(Missing),FALSE,(Missing),(Missing),(Missing)
4,677,TRUE,'none',TRUE,'free',TRUE,FALSE,(Missing),TRUE,FALSE,(Missing),TRUE
4.5,166,TRUE,'beer_and_wine',TRUE,'free',TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
4,255,TRUE,'full_bar',TRUE,'no',TRUE,(Missing),(Missing),TRUE,TRUE,(Missing),TRUE
4.5,36,(Missing),'none',TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),TRUE
4,35,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),TRUE
2.5,13,(Missing),(Missing),TRUE,(Missing),FALSE,(Missing),(Missing),(Missing),(Missing),(Missing),FALSE
3,13,FALSE,'none',TRUE,'free',(Missing),(Missing),(Missing),(Missing),FALSE,(Missing),(Missing)
3.5,27,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),TRUE,FALSE,(Missing),TRUE
4,194,TRUE,'beer_and_wine',TRUE,'no',(Missing),(Missing),(Missing),TRUE,FALSE,FALSE,TRUE
2.5,67,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),TRUE,FALSE,(Missing),TRUE
4.5,1077,TRUE,'none',TRUE,'no',FALSE,(Missing),TRUE,FALSE,FALSE,FALSE,TRUE
3.5,3,TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),TRUE,(Missing),(Missing)
4,286,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
3.5,5,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
2.5,11,TRUE,'full_bar',TRUE,(Missing),(Missing),(Missing),(Missing),FALSE,TRUE,(Missing),(Missing)
4,174,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),TRUE,FALSE,(Missing),TRUE
3,36,(Missing),(Missing),TRUE,'free',TRUE,(Missing),(Missing),TRUE,(Missing),(Missing),FALSE
4.5,46,(Missing),(Missing),TRUE,'no',(Missing),(Missing),(Missing),FALSE,(Missing),(Missing),(Missing)
3.5,723,TRUE,'beer_and_wine',TRUE,'no',FALSE,(Missing),TRUE,FALSE,FALSE,FALSE,FALSE
4.5,101,TRUE,'full_bar',TRUE,'free',TRUE,(Missing),TRUE,TRUE,TRUE,(Missing),FALSE
3.5,202,TRUE,'full_bar',TRUE,'free',(Missing),(Missing),(Missing),TRUE,FALSE,(Missing),FALSE
2.5,5,TRUE,'none',TRUE,(Missing),(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
3.5,91,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
4,810,TRUE,'full_bar',TRUE,'free',FALSE,(Missing),TRUE,FALSE,FALSE,FALSE,FALSE
3.5,1057,FALSE,'full_bar',TRUE,'free',FALSE,(Missing),(Missing),TRUE,TRUE,FALSE,FALSE
4.5,197,TRUE,'full_bar',TRUE,'free',FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
4,25,FALSE,'none',TRUE,(Missing),(Missing),(Missing),(Missing),TRUE,FALSE,(Missing),(Missing)
4,6,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),TRUE,(Missing),(Missing)
5,60,(Missing),(Missing),TRUE,'free',(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing)
3,37,FALSE,'full_bar',TRUE,'no',FALSE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
4,116,TRUE,'none',TRUE,'no',TRUE,FALSE,(Missing),FALSE,FALSE,FALSE,FALSE
3,3,TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),FALSE,(Missing),(Missing)
3,35,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
2.5,8,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing)
3.5,352,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),TRUE,FALSE,FALSE,TRUE
3.5,141,FALSE,'full_bar',TRUE,'no',(Missing),(Missing),(Missing),TRUE,TRUE,(Missing),FALSE
3.5,82,(Missing),(Missing),TRUE,'no',TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4.5,11,(Missing),(Missing),FALSE,'free',FALSE,(Missing),FALSE,(Missing),(Missing),(Missing),FALSE
1.5,4,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),FALSE
4.5,149,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
4,3097,TRUE,'beer_and_wine',TRUE,'no',FALSE,(Missing),(Missing),TRUE,FALSE,FALSE,FALSE
4.5,344,TRUE,'full_bar',TRUE,'free',TRUE,(Missing),TRUE,TRUE,FALSE,FALSE,TRUE
4,29,FALSE,'full_bar',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
3,3,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
3,133,TRUE,'full_bar',TRUE,'free',TRUE,(Missing),(Missing),TRUE,TRUE,(Missing),TRUE
2,4,(Missing),(Missing),TRUE,(Missing),(Missing),FALSE,(Missing),(Missing),(Missing),(Missing),(Missing)
3.5,181,TRUE,'none',TRUE,'free',(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
3.5,36,FALSE,'full_bar',TRUE,'no',TRUE,(Missing),TRUE,FALSE,TRUE,(Missing),FALSE
5,9,FALSE,'full_bar',TRUE,(Missing),(Missing),(Missing),(Missing),FALSE,FALSE,FALSE,FALSE
3,157,TRUE,'beer_and_wine',TRUE,'no',TRUE,(Missing),(Missing),FALSE,TRUE,FALSE,TRUE
1,6,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
3.5,50,(Missing),(Missing),TRUE,(Missing),TRUE,FALSE,TRUE,(Missing),(Missing),TRUE,(Missing)
4,39,TRUE,'none',TRUE,'no',(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
4,72,FALSE,'full_bar',TRUE,'free',FALSE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
3,38,TRUE,'beer_and_wine',TRUE,'free',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
3,9,(Missing),(Missing),TRUE,(Missing),FALSE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4,1951,TRUE,'full_bar',TRUE,'no',TRUE,(Missing),(Missing),TRUE,TRUE,FALSE,TRUE
3.5,187,TRUE,'beer_and_wine',TRUE,'no',TRUE,(Missing),(Missing),FALSE,TRUE,(Missing),TRUE
4,62,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),FALSE
4.5,1117,TRUE,'none',TRUE,'free',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
3.5,39,TRUE,'full_bar',TRUE,'no',FALSE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
4,191,TRUE,'beer_and_wine',TRUE,'no',TRUE,(Missing),(Missing),TRUE,FALSE,FALSE,(Missing)
4,382,TRUE,'beer_and_wine',TRUE,'no',TRUE,(Missing),TRUE,FALSE,TRUE,FALSE,TRUE
2.5,13,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
3.5,462,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,FALSE,FALSE
4,11,TRUE,'none',TRUE,'no',FALSE,(Missing),(Missing),TRUE,TRUE,(Missing),(Missing)
3,68,(Missing),(Missing),TRUE,'free',TRUE,(Missing),(Missing),TRUE,(Missing),(Missing),FALSE
4,26,TRUE,'beer_and_wine',TRUE,'no',(Missing),(Missing),(Missing),FALSE,TRUE,(Missing),TRUE
3.5,127,TRUE,'none',TRUE,'free',TRUE,(Missing),(Missing),FALSE,(Missing),(Missing),TRUE
4.5,7,TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),TRUE,TRUE,(Missing),(Missing)
3,16,(Missing),(Missing),TRUE,'no',FALSE,(Missing),TRUE,FALSE,(Missing),(Missing),FALSE
4.5,937,TRUE,'full_bar',TRUE,'no',FALSE,(Missing),TRUE,FALSE,TRUE,FALSE,TRUE
4,58,TRUE,'beer_and_wine',TRUE,'no',FALSE,(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
2,4,(Missing),(Missing),TRUE,'no',TRUE,(Missing),TRUE,FALSE,(Missing),(Missing),(Missing)
3,9,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
2.5,37,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
4.5,167,TRUE,(Missing),TRUE,(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),FALSE,FALSE
3.5,25,TRUE,'full_bar',TRUE,(Missing),(Missing),(Missing),(Missing),FALSE,TRUE,(Missing),FALSE
3.5,120,FALSE,'full_bar',TRUE,'free',TRUE,(Missing),(Missing),TRUE,FALSE,(Missing),FALSE
3.5,3,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4.5,177,(Missing),(Missing),TRUE,'no',TRUE,FALSE,TRUE,FALSE,(Missing),(Missing),TRUE
3,389,TRUE,'full_bar',TRUE,'free',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
3.5,3,TRUE,'beer_and_wine',TRUE,(Missing),(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
4.5,40,TRUE,(Missing),TRUE,(Missing),FALSE,TRUE,(Missing),(Missing),(Missing),(Missing),(Missing)
2.5,30,TRUE,(Missing),TRUE,'no',FALSE,(Missing),(Missing),FALSE,TRUE,(Missing),(Missing)
4,7,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
4,77,TRUE,'full_bar',TRUE,'free',(Missing),(Missing),TRUE,FALSE,FALSE,TRUE,FALSE
4,25,(Missing),(Missing),TRUE,(Missing),FALSE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4.5,83,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
3,63,TRUE,'full_bar',TRUE,'free',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
3.5,298,TRUE,'full_bar',TRUE,'free',TRUE,(Missing),(Missing),TRUE,TRUE,FALSE,TRUE
2.5,56,TRUE,'none',TRUE,'no',FALSE,(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
4,99,TRUE,(Missing),TRUE,(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),TRUE
